actual,predicted,error,brand,model,age
16440,16527.0,-87.36888622392144,audi,Audi A3,10
30190,27385.0,2804.540256613822,kia,Kia XCeed,1
15950,19465.0,-3515.276913168669,skoda,Skoda Fabia,4
21480,41675.0,-20195.14612947095,seat,SEAT Tarraco,1
27080,25829.0,1251.1153046737236,seat,SEAT Arona,1
17890,22204.0,-4314.486657951158,toyota,Toyota Yaris,1
38990,35656.0,3333.531096324703,mercedes-benz,Mercedes-Benz C 300,7
14799,20628.0,-5828.9657074009665,ford,Ford Transit,7
9999,12595.0,-2595.795470437877,volkswagen,Volkswagen Scirocco,11
22950,26196.0,-3246.219404703377,nissan,Nissan Qashqai,4
15900,17732.0,-1831.5994091458233,audi,Audi A5,13
2250,-600.0,2850.423827057115,peugeot,Peugeot 207,16
7250,15237.0,-7986.973558217929,volkswagen,Volkswagen up!,7
13490,12157.0,1333.0776164649778,skoda,Skoda Fabia,5
19490,19948.0,-457.8327743785412,opel,Opel Corsa,3
13999,20427.0,-6427.736694941861,skoda,Skoda Octavia,6
23799,32228.0,-8428.82163901269,mercedes-benz,Mercedes-Benz Sprinter,5
6200,4633.0,1567.2473971748404,opel,Opel Corsa,13
57990,56575.0,1414.5901616362535,bmw,BMW X5 M,9
3500,-271.0,3770.876102035825,ford,Ford Mondeo,15
4950,5924.0,-973.8689963447432,mercedes-benz,Mercedes-Benz C 180,20
31700,32843.0,-1142.9921795824703,bmw,BMW 420,7
22890,29327.0,-6436.827239173574,audi,Audi A3,4
26790,25331.0,1459.4136685689336,audi,Audi A6,6
17850,22333.0,-4483.448801140305,volkswagen,Volkswagen Sharan,8
39900,40196.0,-295.6840696029976,honda,Honda CR-V,1
13950,13995.0,-44.564738730441604,ford,Ford Transit,12
21950,24270.0,-2320.1824425745945,seat,SEAT Ateca,5
32950,29756.0,3194.2018804159816,mercedes-benz,Mercedes-Benz A 200,5
31490,27091.0,4398.857208659916,opel,Opel Corsa,1
19910,21171.0,-1260.823641196679,skoda,Skoda Octavia,5
33800,32056.0,1744.1757403542724,skoda,Skoda Kodiaq,6
9999,8146.0,1852.6077567374123,volkswagen,Volkswagen Golf,15
22900,24524.0,-1624.027747839984,kia,Kia Niro,6
25990,26616.0,-626.4097665829104,seat,SEAT Arona,2
10900,15259.0,-4359.0178362662755,mercedes-benz,Mercedes-Benz E 200,17
17488,23648.0,-6160.4108094279145,fiat,Fiat 500C,1
26960,28060.0,-1099.7583146338584,toyota,Toyota C-HR,3
10950,11777.0,-827.4898705635769,hyundai,Hyundai iX35,10
12950,17058.0,-4107.648251972671,ford,Ford Kuga,8
8990,9666.0,-675.6091171913049,hyundai,Hyundai iX35,11
27990,24515.0,3474.9354518920445,skoda,Skoda Karoq,5
20700,20510.0,189.59949729788423,mercedes-benz,Mercedes-Benz GLA 180,8
2490,3277.0,-787.1577211357035,peugeot,Peugeot 207,14
25799,27544.0,-1745.4755474865742,nissan,Nissan Townstar,1
1250,-7390.0,8640.317527988915,volkswagen,Volkswagen Golf,24
26890,28021.0,-1131.2191179819783,volkswagen,Volkswagen Taigo,1
29990,29838.0,151.83700219789534,audi,Audi Q3,7
10900,17817.0,-6917.345036942232,mercedes-benz,Mercedes-Benz S 320,16
8950,10851.0,-1900.597372127695,audi,Audi A3,13
25743,29108.0,-3364.9831740639493,audi,Audi A6 allroad,7
16800,16151.0,649.3512149873259,mini,MINI Cooper,8
31990,32577.0,-586.511510327764,volvo,Volvo XC60,6
40810,41819.0,-1008.7033521407429,skoda,Skoda Kodiaq,2
26490,24427.0,2063.097245780089,opel,Opel Grandland X,4
21720,24389.0,-2668.698071907893,mazda,Mazda 2,1
24500,24390.0,109.97116576768167,mini,MINI Cooper SD Clubman,7
8450,10673.0,-2223.0827883204893,smart,smart forTwo,10
45550,39677.0,5872.507664473815,ford,Ford Kuga,1
15000,24990.0,-9989.68272793137,mercedes-benz,Mercedes-Benz S 500,17
3499,14439.0,-10940.06203009952,bmw,BMW 530,16
46400,48969.0,-2568.635537605929,land-rover,Land Rover Discovery,7
21990,22429.0,-439.39982134859747,kia,Kia Sportage,6
6990,2212.0,4778.11694152589,mazda,Mazda 3,17
14880,18483.0,-3602.5738593550195,opel,Opel Corsa,4
34999,16621.0,18377.980218347533,seat,SEAT Ibiza,4
9000,6668.0,2332.329728643712,volkswagen,Volkswagen Touran,7
18999,11717.0,7282.264725248831,bmw,BMW 118,12
27000,17658.0,9342.203760535278,volkswagen,Volkswagen T5 Caravelle,14
13000,15267.0,-2267.1026312823506,audi,Audi A6,13
54590,43489.0,11101.228988248098,bmw,BMW 520,1
56890,50185.0,6705.213342913223,jaguar,Jaguar F-Pace,4
31896,32953.0,-1057.0732119399836,audi,Audi A1,2
25290,26504.0,-1214.2118764628249,fiat,Fiat Tipo,1
25890,30009.0,-4119.334712025462,seat,SEAT Ibiza,1
27500,29710.0,-2210.3027830399733,audi,Audi A4 allroad,8
28690,27337.0,1352.9075862383033,audi,Audi A7,10
17990,19173.0,-1182.977541642249,seat,SEAT Leon,6
49990,56147.0,-6157.465434898069,mercedes-benz,Mercedes-Benz C 63 AMG,7
9290,4640.0,4650.074226120287,mitsubishi,Mitsubishi Space Star,5
19758,22096.0,-2337.9556840636797,nissan,Nissan Qashqai,5
